Date,Store_Type,District,Time_Slot,SKU_Name,Category,Expiry_Date,Temp,Item_Traffic,Import,Sold,Waste,Cost,Price,Revenue,Op_Cost,Waste_Loss,Net_Profit
2024-03-01,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-03-03,35.1,0.84,0,2,0,59386,80171,160342,37337,0,4232
2024-03-01,Residential,Q7,13:00-14:00,Pork Belly,Meat,2024-03-03,34.8,0.94,0,1,0,74815,101000,101000,37877,0,-11692
2024-03-01,Residential,Q7,14:00-15:00,Pork Belly,Meat,2024-03-03,34.8,0.68,0,2,0,58871,79475,158950,36760,0,4447
2024-03-01,Residential,Q7,15:00-16:00,Pork Belly,Meat,2024-03-03,32.3,0.84,0,3,0,69035,93197,279591,32972,0,39513
2024-03-01,Residential,Q7,16:00-17:00,Pork Belly,Meat,2024-03-03,32.4,7.53,0,30,0,80906,109223,3276690,33983,0,815526
2024-03-01,Residential,Q7,17:00-18:00,Pork Belly,Meat,2024-03-03,29.3,7.87,0,31,0,42252,57040,1768240,25697,0,432730
2024-03-01,Residential,Q7,18:00-19:00,Pork Belly,Meat,2024-03-03,28.6,9.9,0,19,0,36635,49457,939683,24044,0,219573
2024-03-01,Residential,Q7,19:00-20:00,Pork Belly,Meat,2024-03-03,25.6,0.33,0,0,0,38084,51413,0,18745,0,-18745
2024-03-01,Residential,Q7,20:00-21:00,Pork Belly,Meat,2024-03-03,25.5,0.61,0,1,0,44240,59724,59724,18996,0,-3512
2024-03-01,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-03-03,22.2,0.46,0,0,24,78940,106569,0,15485,1894560,-1910045
2024-03-01,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-03-06,27.2,0.97,102,2,0,43183,58297,116594,21982,0,8245
2024-03-01,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-03-06,30.0,0.64,0,2,0,77746,104957,209914,29442,0,24979
2024-03-01,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-03-06,32.5,0.75,0,1,0,39776,53697,53697,31284,0,-17363
2024-03-01,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-03-06,32.9,0.93,0,2,0,57305,77361,154722,33231,0,6880
2024-03-01,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-03-06,33.9,1.08,0,2,0,80127,108171,216342,36628,0,19459
2024-03-01,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-03-06,35.2,1.13,0,4,0,62936,84963,339852,37765,0,50342
2024-03-01,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-03-06,34.5,0.84,0,2,0,82178,110940,221880,37852,0,19671
2024-03-01,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-03-06,35.2,0.94,0,2,0,42585,57489,114978,36340,0,-6532
2024-03-01,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-03-06,33.7,0.68,0,1,0,46065,62187,62187,33884,0,-17762
2024-03-01,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-03-06,33.9,0.84,0,3,0,56159,75814,227442,34951,0,24013
2024-03-01,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-03-06,32.3,3.01,0,9,0,73140,98739,888651,33259,0,197131
2024-03-01,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-03-06,30.2,3.15,0,6,0,74425,100473,602838,29569,0,126718
2024-03-01,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-03-06,28.9,3.96,0,11,0,71227,96156,1057716,27005,0,247213
2024-03-01,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-03-06,25.8,0.33,0,1,0,71100,95985,95985,21417,0,3468
2024-03-01,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-03-06,24.7,0.61,0,2,0,38615,52130,104260,17163,0,9866
2024-03-01,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-03-06,24.1,0.46,0,1,51,47638,64311,64311,16714,2429538,-2429579
2024-03-01,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-05-30,28.3,0.52,107,1,0,47494,64116,64116,24264,0,-7642
2024-03-01,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-05-30,29.6,0.99,0,3,0,39235,52967,158901,26026,0,15169
2024-03-01,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-05-30,32.1,0.87,0,1,0,50757,68521,68521,31332,0,-13568
2024-03-01,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-05-30,33.5,0.4,0,1,0,72664,98096,98096,35386,0,-9954
2024-03-01,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-05-30,34.1,1.15,0,2,0,81837,110479,220958,37108,0,20175
2024-03-01,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-05-30,35.5,0.32,0,0,0,53716,72516,0,37660,0,-37660
2024-03-01,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-05-30,34.5,0.62,0,1,0,72215,97490,97490,37155,0,-11880
2024-03-01,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-05-30,35.4,1.04,0,3,0,43829,59169,177507,36788,0,9231
2024-03-01,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-05-30,34.9,0.92,0,2,0,71971,97160,194320,37857,0,12520
2024-03-01,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-05-30,32.5,1.19,0,4,0,68286,92186,368744,33280,0,62319
2024-03-01,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-05-30,32.0,1.06,0,3,0,57369,77448,232344,31615,0,28621
2024-03-01,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-05-30,30.6,1.1,0,4,0,64229,86709,346836,29576,0,60343
2024-03-01,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-05-30,29.1,6.26,0,25,0,48417,65362,1634050,25769,0,397855
2024-03-01,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-05-30,25.9,9.91,0,39,0,75155,101459,3956901,21880,0,1003975
2024-03-01,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-05-30,23.7,6.85,0,18,0,53707,72504,1305072,16419,0,321926
2024-03-01,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-05-30,23.5,1.19,0,0,0,82110,110848,0,18047,0,-18047
2024-03-01,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2024-03-02,28.4,0.52,107,1,0,45150,60952,60952,24280,0,-8478
2024-03-01,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2024-03-02,29.5,0.99,0,1,0,38338,51756,51756,25783,0,-12365
2024-03-01,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2024-03-02,32.3,0.87,0,1,0,69098,93282,93282,32976,0,-8792
2024-03-01,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2024-03-02,33.6,0.4,0,0,0,66278,89475,0,35119,0,-35119
2024-03-01,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2024-03-02,33.6,1.15,0,2,0,73774,99594,199188,35644,0,15995
2024-03-01,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2024-03-02,34.8,0.32,0,0,0,49119,66310,0,36078,0,-36078
2024-03-01,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2024-03-02,35.8,0.62,0,1,0,49396,66684,66684,37897,0,-20609
2024-03-01,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-03-02,33.9,1.04,0,3,0,81451,109958,329874,36721,0,48799
2024-03-01,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-03-02,33.7,0.92,0,1,0,42026,56735,56735,33601,0,-18892
2024-03-01,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-03-02,33.9,1.19,0,2,0,66937,90364,180728,35705,0,11148
2024-03-01,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-03-02,30.9,1.06,0,3,0,77102,104087,312261,31017,0,49937
2024-03-01,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-03-02,29.5,1.1,0,4,0,78540,106029,424116,28597,0,81358
2024-03-01,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-03-02,27.2,5.01,0,20,0,60232,81313,1626260,23176,0,398443
2024-03-01,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-03-02,26.6,7.93,0,23,0,47368,63946,1470758,21195,0,360098
2024-03-01,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-03-02,25.6,5.48,0,16,0,57072,77047,1232752,20075,0,299524
2024-03-01,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-03-02,23.5,1.19,0,3,26,36838,49731,149193,14878,957788,-933987
2024-03-02,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-03-04,29.6,0.65,128,1,0,42405,57246,57246,26248,0,-11407
2024-03-02,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-03-04,30.9,1.18,0,4,0,40875,55181,220724,28481,0,28742
2024-03-02,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-03-04,33.0,0.73,0,2,0,70831,95621,191242,34358,0,15221
2024-03-02,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-03-04,34.7,1.19,0,3,0,57835,78077,234231,36508,0,24217
2024-03-02,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-03-04,36.7,1.0,0,4,0,43029,58089,232356,39072,0,21167
2024-03-02,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-03-04,36.8,2.35,0,9,0,84211,113684,1023156,42134,0,223122
2024-03-02,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-03-04,37.3,2.39,0,4,0,40243,54328,217312,39957,0,16382
2024-03-02,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-03-04,36.2,2.96,0,5,0,69916,94386,471930,40054,0,82295
2024-03-02,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-03-04,35.0,1.09,0,3,0,51321,69283,207849,36592,0,17293
2024-03-02,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-03-04,35.4,0.38,0,1,0,62322,84134,84134,38082,0,-16270
2024-03-02,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-03-04,34.0,1.04,0,2,0,80043,108058,216116,36803,0,19226
2024-03-02,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-03-04,31.3,0.53,0,1,0,61335,82802,82802,30633,0,-9166
2024-03-02,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-03-04,30.8,0.54,0,1,0,50050,67567,67567,28943,0,-11426
2024-03-02,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-03-04,28.9,0.66,0,2,0,64586,87191,174382,26541,0,18668
2024-03-02,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-03-04,27.4,1.06,0,3,0,79985,107979,323937,24918,0,59063
2024-03-02,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-03-04,25.8,1.0,0,3,80,66000,89100,267300,21060,5280000,-5231760
2024-03-02,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-03-03,29.0,0.65,112,1,0,66913,90332,90332,26883,0,-3464
2024-03-02,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-03-03,32.7,1.18,0,4,0,66550,89842,359368,33518,0,59649
2024-03-02,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-03-03,33.2,0.73,0,2,0,59656,80535,161070,33935,0,7822
2024-03-02,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-03-03,34.6,1.19,0,2,0,73181,98794,197588,37402,0,13823
2024-03-02,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-03-03,36.1,1.0,0,3,0,75369,101748,305244,40255,0,38881
2024-03-02,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-03-03,36.4,10.27,0,20,0,59092,79774,1595480,39656,0,373983
2024-03-02,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-03-03,37.5,10.47,0,41,0,44818,60504,2480664,40637,0,602488
2024-03-02,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-03-03,35.8,12.97,0,25,0,78389,105825,2645625,39927,0,645972
2024-03-02,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-03-03,36.1,1.09,0,4,0,68378,92310,369240,39766,0,55961
2024-03-02,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-03-03,34.1,0.38,0,1,0,46267,62460,62460,34618,0,-18425
2024-03-02,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-03-03,34.1,1.04,0,4,0,56963,76900,307600,35367,0,44380
2024-03-02,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-03-03,31.8,0.53,0,2,0,58461,78922,157844,31332,0,9589
2024-03-02,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-03-03,29.9,0.54,0,2,0,49124,66317,132634,27258,0,7127
2024-03-02,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-03-03,27.4,0.66,0,1,0,52129,70374,70374,22969,0,-4724
2024-03-02,Premium_Urban,Q1,20:00-21:00,Sushi Box,RTE,2024-03-03,27.4,1.06,0,0,0,41959,56644,0,22257,0,-22257
2024-03-02,Premium_Urban,Q1,21:00-22:00,Sushi Box,RTE,2024-03-03,25.4,1.0,0,0,0,59376,80157,0,19876,0,-19876
2024-03-02,Residential,Q7,6:00-7:00,Pork Belly,Meat,2024-03-04,29.0,0.35,97,0,0,70171,94730,0,27111,0,-27111
2024-03-02,Residential,Q7,7:00-8:00,Pork Belly,Meat,2024-03-04,32.4,0.69,0,1,0,48050,64867,64867,31683,0,-14866
2024-03-02,Residential,Q7,8:00-9:00,Pork Belly,Meat,2024-03-04,33.5,0.75,0,2,0,60571,81770,163540,34539,0,7858
2024-03-02,Residential,Q7,9:00-10:00,Pork Belly,Meat,2024-03-04,35.4,0.56,0,1,0,76417,103162,103162,39069,0,-12324
2024-03-02,Residential,Q7,10:00-11:00,Pork Belly,Meat,2024-03-04,35.4,0.75,0,2,0,55289,74640,149280,37590,0,1111
2024-03-02,Residential,Q7,11:00-12:00,Pork Belly,Meat,2024-03-04,36.1,0.47,0,1,0,53784,72608,72608,38744,0,-19920
2024-03-02,Residential,Q7,12:00-13:00,Pork Belly,Meat,2024-03-04,36.5,0.8,0,1,0,63722,86024,86024,40160,0,-17858
2024-03-02,Residential,Q7,13:00-14:00,Pork Belly,Meat,2024-03-04,37.5,0.71,0,2,0,46848,63244,126488,40779,0,-7987
2024-03-02,Residential,Q7,14:00-15:00,Pork Belly,Meat,2024-03-04,37.0,0.69,0,1,0,68977,93118,93118,41428,0,-17287
2024-03-02,Residential,Q7,15:00-16:00,Pork Belly,Meat,2024-03-04,35.5,0.71,0,1,0,40287,54387,54387,36720,0,-22620
2024-03-02,Residential,Q7,16:00-17:00,Pork Belly,Meat,2024-03-04,32.5,11.57,0,34,0,62596,84504,2873136,32881,0,711990
2024-03-02,Residential,Q7,17:00-18:00,Pork Belly,Meat,2024-03-04,31.4,10.67,0,32,0,70196,94764,3032448,31433,0,754742
2024-03-02,Residential,Q7,18:00-19:00,Pork Belly,Meat,2024-03-04,29.2,8.02,0,19,0,66100,89235,1695465,27187,0,412378
2024-03-02,Residential,Q7,19:00-20:00,Pork Belly,Meat,2024-03-04,27.5,1.02,0,0,0,69432,93733,0,24360,0,-24360
2024-03-02,Residential,Q7,20:00-21:00,Pork Belly,Meat,2024-03-04,27.2,0.76,0,0,0,41576,56127,0,21870,0,-21870
2024-03-02,Residential,Q7,21:00-22:00,Pork Belly,Meat,2024-03-04,25.4,0.98,0,0,0,63816,86151,0,20187,0,-20187
2024-03-02,Residential,Q7,6:00-7:00,Fresh Milk,Dairy,2024-03-07,30.3,0.35,116,1,0,71265,96207,96207,29528,0,-4586
2024-03-02,Residential,Q7,7:00-8:00,Fresh Milk,Dairy,2024-03-07,32.5,0.69,0,2,0,46572,62872,125744,31760,0,839
2024-03-02,Residential,Q7,8:00-9:00,Fresh Milk,Dairy,2024-03-07,33.8,0.75,0,2,0,35998,48597,97194,33359,0,-8161
2024-03-02,Residential,Q7,9:00-10:00,Fresh Milk,Dairy,2024-03-07,34.4,0.56,0,1,0,46880,63288,63288,35201,0,-18793
2024-03-02,Residential,Q7,10:00-11:00,Fresh Milk,Dairy,2024-03-07,35.5,0.75,0,2,0,81926,110600,221200,39634,0,17713
2024-03-02,Residential,Q7,11:00-12:00,Fresh Milk,Dairy,2024-03-07,37.1,0.47,0,1,0,67167,90675,90675,41481,0,-17973
2024-03-02,Residential,Q7,12:00-13:00,Fresh Milk,Dairy,2024-03-07,36.9,0.8,0,2,0,59367,80145,160290,40575,0,980
2024-03-02,Residential,Q7,13:00-14:00,Fresh Milk,Dairy,2024-03-07,36.7,0.71,0,2,0,84599,114208,228416,41981,0,17236
2024-03-02,Residential,Q7,14:00-15:00,Fresh Milk,Dairy,2024-03-07,35.4,0.69,0,2,0,62376,84207,168414,38086,0,5575
2024-03-02,Residential,Q7,15:00-16:00,Fresh Milk,Dairy,2024-03-07,34.6,0.71,0,2,0,70387,95022,190044,37207,0,12062
2024-03-02,Residential,Q7,16:00-17:00,Fresh Milk,Dairy,2024-03-07,33.3,4.63,0,13,0,53411,72104,937352,33678,0,209330
2024-03-02,Residential,Q7,17:00-18:00,Fresh Milk,Dairy,2024-03-07,32.6,4.27,0,12,0,56954,76887,922644,32666,0,206529
2024-03-02,Residential,Q7,18:00-19:00,Fresh Milk,Dairy,2024-03-07,30.5,3.21,0,9,0,79983,107977,971793,30498,0,221447
2024-03-02,Residential,Q7,19:00-20:00,Fresh Milk,Dairy,2024-03-07,29.1,1.02,0,3,0,81087,109467,328401,28056,0,57083
2024-03-02,Residential,Q7,20:00-21:00,Fresh Milk,Dairy,2024-03-07,25.7,0.76,0,3,0,40469,54633,163899,19092,0,23399
2024-03-02,Residential,Q7,21:00-22:00,Fresh Milk,Dairy,2024-03-07,25.8,0.98,0,3,56,70244,94829,284487,21357,3933664,-3881266
2024-03-02,Transit,Q3,6:00-7:00,Energy Drink,Drink,2024-05-31,29.1,1.18,95,3,0,36017,48622,145866,24901,0,12913
2024-03-02,Transit,Q3,7:00-8:00,Energy Drink,Drink,2024-05-31,31.7,1.08,0,3,0,55363,74740,224220,30935,0,27195
2024-03-02,Transit,Q3,8:00-9:00,Energy Drink,Drink,2024-05-31,34.0,0.63,0,2,0,58433,78884,157768,35290,0,5611
2024-03-02,Transit,Q3,9:00-10:00,Energy Drink,Drink,2024-05-31,35.0,0.64,0,2,0,66209,89382,178764,37634,0,8711
2024-03-02,Transit,Q3,10:00-11:00,Energy Drink,Drink,2024-05-31,35.5,1.11,0,2,0,46645,62970,125940,37165,0,-4515
2024-03-02,Transit,Q3,11:00-12:00,Energy Drink,Drink,2024-05-31,36.0,1.07,0,4,0,39933,53909,215636,37595,0,18308
2024-03-02,Transit,Q3,12:00-13:00,Energy Drink,Drink,2024-05-31,36.8,0.52,0,1,0,37753,50966,50966,38882,0,-25669
2024-03-02,Transit,Q3,13:00-14:00,Energy Drink,Drink,2024-05-31,37.6,1.16,0,2,0,66842,90236,180472,42358,0,4429
2024-03-02,Transit,Q3,14:00-15:00,Energy Drink,Drink,2024-05-31,36.7,1.15,0,2,0,53662,72443,144886,39816,0,-2254
2024-03-02,Transit,Q3,15:00-16:00,Energy Drink,Drink,2024-05-31,34.5,0.49,0,0,0,62153,83906,0,36450,0,-36450
2024-03-02,Transit,Q3,16:00-17:00,Energy Drink,Drink,2024-05-31,32.9,1.01,0,3,0,76839,103732,311196,34598,0,46080
2024-03-02,Transit,Q3,17:00-18:00,Energy Drink,Drink,2024-05-31,31.7,0.54,0,1,0,50362,67988,67988,30585,0,-12959
2024-03-02,Transit,Q3,18:00-19:00,Energy Drink,Drink,2024-05-31,29.1,9.4,0,18,0,64021,86428,1555704,26861,0,376464
2024-03-02,Transit,Q3,19:00-20:00,Energy Drink,Drink,2024-05-31,27.3,9.42,0,18,0,65767,88785,1598130,23743,0,390580
2024-03-02,Transit,Q3,20:00-21:00,Energy Drink,Drink,2024-05-31,26.4,9.39,0,18,0,49927,67401,1213218,21014,0,293517
2024-03-02,Transit,Q3,21:00-22:00,Energy Drink,Drink,2024-05-31,25.1,0.74,0,2,14,61880,83538,167076,19511,866320,-842515
2024-03-02,Transit,Q3,6:00-7:00,Banh Mi Pate,RTE,2024-03-03,29.0,1.18,95,2,0,49043,66208,132416,25633,0,8696
2024-03-02,Transit,Q3,7:00-8:00,Banh Mi Pate,RTE,2024-03-03,30.9,1.08,0,2,0,71041,95905,191810,30592,0,19135
2024-03-02,Transit,Q3,8:00-9:00,Banh Mi Pate,RTE,2024-03-03,33.4,0.63,0,1,0,80207,108279,108279,35734,0,-7662
2024-03-02,Transit,Q3,9:00-10:00,Banh Mi Pate,RTE,2024-03-03,34.5,0.64,0,1,0,54143,73093,73093,35890,0,-16940
2024-03-02,Transit,Q3,10:00-11:00,Banh Mi Pate,RTE,2024-03-03,36.8,1.11,0,2,0,74781,100954,201908,41474,0,10871
2024-03-02,Transit,Q3,11:00-12:00,Banh Mi Pate,RTE,2024-03-03,35.8,1.07,0,2,0,44371,59900,119800,37545,0,-6487
2024-03-02,Transit,Q3,12:00-13:00,Banh Mi Pate,RTE,2024-03-03,37.1,0.52,0,1,0,67527,91161,91161,41506,0,-17872
2024-03-02,Transit,Q3,13:00-14:00,Banh Mi Pate,RTE,2024-03-03,37.3,1.16,0,4,0,77491,104612,418448,42564,0,65919
2024-03-02,Transit,Q3,14:00-15:00,Banh Mi Pate,RTE,2024-03-03,35.7,1.15,0,2,0,41838,56481,112962,37188,0,-7902
2024-03-02,Transit,Q3,15:00-16:00,Banh Mi Pate,RTE,2024-03-03,35.7,0.49,0,1,0,73060,98631,98631,39374,0,-13803
2024-03-02,Transit,Q3,16:00-17:00,Banh Mi Pate,RTE,2024-03-03,33.1,1.01,0,2,0,68362,92288,184576,34365,0,13486
2024-03-02,Transit,Q3,17:00-18:00,Banh Mi Pate,RTE,2024-03-03,31.7,0.54,0,2,0,52659,71089,142178,30746,0,6113
2024-03-02,Transit,Q3,18:00-19:00,Banh Mi Pate,RTE,2024-03-03,30.4,7.52,0,22,0,74316,100326,2207172,29922,0,542297
2024-03-02,Transit,Q3,19:00-20:00,Banh Mi Pate,RTE,2024-03-03,28.5,7.53,0,22,0,45962,62048,1365056,24517,0,329374
2024-03-02,Transit,Q3,20:00-21:00,Banh Mi Pate,RTE,2024-03-03,26.2,7.51,0,29,0,39841,53785,1559765,19948,0,384427
2024-03-02,Transit,Q3,21:00-22:00,Banh Mi Pate,RTE,2024-03-03,24.3,0.74,0,0,0,61981,83674,0,18078,0,-18078
2024-03-03,Premium_Urban,Q1,6:00-7:00,Salmon Fillet,Seafood,2024-03-05,26.6,0.31,95,0,0,45306,61163,0,21051,0,-21051
2024-03-03,Premium_Urban,Q1,7:00-8:00,Salmon Fillet,Seafood,2024-03-05,29.7,1.0,0,2,0,56050,75667,151334,27383,0,11850
2024-03-03,Premium_Urban,Q1,8:00-9:00,Salmon Fillet,Seafood,2024-03-05,29.7,0.38,0,1,0,64691,87332,87332,27988,0,-5347
2024-03-03,Premium_Urban,Q1,9:00-10:00,Salmon Fillet,Seafood,2024-03-05,32.9,1.2,0,2,0,70654,95382,190764,34165,0,15290
2024-03-03,Premium_Urban,Q1,10:00-11:00,Salmon Fillet,Seafood,2024-03-05,32.6,0.5,0,1,0,54448,73504,73504,32491,0,-13435
2024-03-03,Premium_Urban,Q1,11:00-12:00,Salmon Fillet,Seafood,2024-03-05,33.5,2.68,0,10,0,80966,109304,1093040,35967,0,247412
2024-03-03,Premium_Urban,Q1,12:00-13:00,Salmon Fillet,Seafood,2024-03-05,34.2,3.13,0,9,0,68452,92410,831690,36351,0,179270
2024-03-03,Premium_Urban,Q1,13:00-14:00,Salmon Fillet,Seafood,2024-03-05,33.4,2.43,0,9,0,52726,71180,640620,33810,0,132275
2024-03-03,Premium_Urban,Q1,14:00-15:00,Salmon Fillet,Seafood,2024-03-05,32.1,0.39,0,0,0,49992,67489,0,31279,0,-31279
2024-03-03,Premium_Urban,Q1,15:00-16:00,Salmon Fillet,Seafood,2024-03-05,31.8,0.41,0,1,0,49149,66351,66351,30680,0,-13478
2024-03-03,Premium_Urban,Q1,16:00-17:00,Salmon Fillet,Seafood,2024-03-05,31.0,1.16,0,3,0,61370,82849,248547,30095,0,34341
2024-03-03,Premium_Urban,Q1,17:00-18:00,Salmon Fillet,Seafood,2024-03-05,28.0,0.63,0,1,0,52370,70699,70699,24065,0,-5736
2024-03-03,Premium_Urban,Q1,18:00-19:00,Salmon Fillet,Seafood,2024-03-05,26.1,0.59,0,2,0,39599,53458,106916,19751,0,7966
2024-03-03,Premium_Urban,Q1,19:00-20:00,Salmon Fillet,Seafood,2024-03-05,26.1,0.35,0,1,0,43496,58719,58719,20024,0,-4801
2024-03-03,Premium_Urban,Q1,20:00-21:00,Salmon Fillet,Seafood,2024-03-05,23.4,1.07,0,4,0,66635,89957,359828,16784,0,76503
2024-03-03,Premium_Urban,Q1,21:00-22:00,Salmon Fillet,Seafood,2024-03-05,22.7,0.95,0,1,48,81920,110592,110592,16594,3932160,-3920082
2024-03-03,Premium_Urban,Q1,6:00-7:00,Sushi Box,RTE,2024-03-04,27.6,0.31,92,0,0,63209,85332,0,24104,0,-24104
2024-03-03,Premium_Urban,Q1,7:00-8:00,Sushi Box,RTE,2024-03-04,29.7,1.0,0,3,0,41625,56193,168579,26373,0,17330
2024-03-03,Premium_Urban,Q1,8:00-9:00,Sushi Box,RTE,2024-03-04,31.1,0.38,0,0,0,54265,73257,0,29778,0,-29778
2024-03-03,Premium_Urban,Q1,9:00-10:00,Sushi Box,RTE,2024-03-04,31.0,1.2,0,2,0,83883,113242,226484,31671,0,27046
2024-03-03,Premium_Urban,Q1,10:00-11:00,Sushi Box,RTE,2024-03-04,32.3,0.5,0,1,0,38045,51360,51360,30803,0,-17488
2024-03-03,Premium_Urban,Q1,11:00-12:00,Sushi Box,RTE,2024-03-04,32.8,11.75,0,23,0,68654,92682,2131686,33845,0,518798
2024-03-03,Premium_Urban,Q1,12:00-13:00,Sushi Box,RTE,2024-03-04,33.1,13.71,0,41,0,52028,70237,2879717,33221,0,713347
2024-03-03,Premium_Urban,Q1,13:00-14:00,Sushi Box,RTE,2024-03-04,33.1,10.63,0,22,0,49299,66553,1464166,33030,0,346557
2024-03-03,Premium_Urban,Q1,14:00-15:00,Sushi Box,RTE,2024-03-04,33.8,0.39,0,0,0,70559,95254,0,35779,0,-35779
2024-03-03,Premium_Urban,Q1,15:00-16:00,Sushi Box,RTE,2024-03-04,31.0,0.41,0,0,0,64638,87261,0,30324,0,-30324
2024-03-03,Premium_Urban,Q1,16:00-17:00,Sushi Box,RTE,2024-03-04,29.5,1.16,0,0,0,82931,111956,0,28905,0,-28905
2024-03-03,Premium_Urban,Q1,17:00-18:00,Sushi Box,RTE,2024-03-04,28.0,0.63,0,0,0,71058,95928,0,25374,0,-25374
2024-03-03,Premium_Urban,Q1,18:00-19:00,Sushi Box,RTE,2024-03-04,27.0,0.59,0,0,0,37838,51081,0,21248,0,-21248
2024-03-03,Premium_Urban,Q1,19:00-20:00,Sushi Box,RTE,2024-03-04,25.7,0.35,0,0,0,45077,60853,0,19415,0,-19415
